text,emotion
girl you’re wasting time 괜찮다 말하지만 I wanna know why youlike melike melike me 괜찮은 사람 많은데 why mewhy mewhy meI wanna know why youlike melike melike me 괜찮은 사람 많은데 why mewhy mewhy meI wanna knowpatiently and instantly 뒤바뀐 삶에 한줄기 밝은 색의 원이 그림자를 채웠고 나를 둘러싸던 안개는 개였어 혼자였을 때의 발걸음은 계속 꼬여 내 기분은 rollercoasterup and down motionsas you came to me a little closer 사소한 행복들이 조금 보여 아직 네가 보지 못한 좀 부족한 내 모습이 널 비워 내고 밀어 내 that’s why I don’t want youcalling me 그런 부분까지 좋다고,2
넌 말하지 의심이 워낙 많은 탓에 난 아직 이해 못 해 너란 멋진 사람이 착각한 건 아닌지 confusing with another meit hurts me when I see you smile 미소 짓지 마 별로란 걸 알아 난 I still wish that you were mine 이미 알고 있을까,2
girl you’re wasting time 괜찮다 말하지만 I wanna know why youlike melike melike me 괜찮은 사람 많은데 why mewhy mewhy meI wanna know why youlike melike melike me 괜찮은 사람 많은데 why mewhy mewhy meI wanna know why youlike melike melike me 괜찮은 사람 많은데 why mewhy mewhy meI wanna know why youlike melike melike me 괜찮은 사람 많은데 why mewhy mewhy meI wanna know why youlike me,2
boys be ambitious 우리가 많이 듣던 말 대부분은 이 말을 흘려들었겠지만 난 진지하고 심각해 내 한 번뿐인 삶 어떻게 살아갈 것 인가에 대한 고민만 매일 하고 있어 내 존재의 의미를 찾고 있어 소박한 삶이 더 나을 순 있어도 죽기 전에 후회하긴 싫어 i pray 만약 신이 있다면 기도할 게 지옥이든 천국이든 상관없으니 내 삶이 부디 헛되지 않길 amen 신은 쪼잔 하지 않을 걸 그를 믿건 말건 열심히 살다 온 사람들을 반길 걸 난 알아봤네,2
음악은 신이 주신 역할 죽는 순간까지 노랠 흥얼거리다 가겠어 난 영감을 적어 내 이건 내 mission 이 택시 안에서도 뭔 갈 적고 있어 토 냄새 술 냄 샌 더이상 맡기 싫어 지켜봐 몇 년 뒤 내가 어디 앉아 있는지 huh 나는 생각해 봐 택시 뒷좌석에 앉아 어디까지 갈 수 있을지 나의 삶의 끝은 과연 어 딜지 uh 알잖아,2
지금도 사고 한 번이면 삶이 끝날 수도 있어 나는 죽음이 두려워 더 멋진 놈으로 남고 싶어 눈을 감아 그려 보아 리무진에 타고 있어 난 전용기사가 이 차를 몰아 아주 부드럽게 흘러 가 전설이 되러 가는 중 시선을 아래로 내리면 깔끔한 수트 점잖은 손 빛나는 삶과 손목의 rolex uh 거짓 되게 내 삶을 살아갈 생각은 없네,2
내 얘 길 노래하고 정당한 내 pay를 버네,2
사치나 부리면서 살고 싶단 말이 아냐 이 모든 얘기들은 포기하려는 널 위한 말 원하는 게 여자와 돈이 전부인 놈은 다시 검토해 봐 너의 꿈을 그런 건 중요한 게 아니거든 따라오는 것일 뿐 야 노력하는 만큼 증명하는 것일 뿐 야 가치 있는 나를 재벌 집 아들로 태어날 필요 없지 난 내가 혼자 힘으로 이뤄 낼 거야 밑바닥에서부터 bitch 니들이 돈 안 된다 했던 음악 해서 성공하는 것이 내가 찾던,2
내 존재의 의 미지 huh 또 많은 사람들의 꿈이지,2
돈 얘기는 담에 멍청하게 살래,2
늘 시간은 빨러 난 서두르지 않 어 잡히지 않아도 내 손끝이 닿았어,2
yeah 불가능 한 건 없어 하고픈 걸 해서 이뤄 내 가지 고픈 게 있다면 자 가지면 돼 나는 생각해 봐 택시 뒷좌석에 앉아 어디까지 갈 수 있을지 나의 삶의 끝은 과연 어 딜지 uh 알잖아,2
지금도 사고 한 번이면 삶이 끝날 수도 있어 나는 죽음이 두려워 더 멋진 놈으로 남고 싶어 눈을 감아 그려 보아 리무진에 타고 있어 난 전용기사가 이 차를 몰아 아주 부드럽게 흘러 가 전설이 되러 가는 중 시선을 아래로 내리면 깔끔한 수트 점잖은 손 빛나는 삶과 손목의 rolex uh,2
To all the girls around the worldLove and be loved from Linda G Lady T Baby babyI want to talk about her Linda Linda good girl yeah 아직은 조금만 더 Linda 지치지 마 yeahI want to talk about her Linda Linda good girl yeah 아직은 조금만 더 Linda 지치지 마 yeah 어릴 적부터 난 늘 외로 웠 어 기억나 항상 혼자인 놀이터 즐겁지 않아도 난 웃고 있어 나만의 쇼를 시작해 yeah 입술엔 짙은 엄마의 립스틱 발끝에 몰래 붙은 높은 하이힐이 세상 제일 예쁜 표정으로 모두 날 보는 상상을 해 어서 말해 내가 제일 예쁘다고,2
사랑한다고 고 갤 들어 밝게 웃어 노랠 불러 춤을 추며 Please everybody look at me 손을 높이 들어 Please everybody look at me give me a kiss 한 번 더 I want to talk about her Linda Linda good girl yeah 아직은 조금만 더 Linda 지치지 마 yeahI want to talk about her Linda Linda good girl yeah 아직은 조금만 더 Linda 지치지 마 yeah 더러워진 바닥을 쓸어 내며 떨어지는 눈물도 쓸어 내려 불빛이 모두 타고 죽은 후에 나만의 쇼를 시작해 yeah 더 긴 머리에 진한 아이섀도 자꾸만 커져 가는 링 귀걸이 화려한 옷을 몸에 걸친 후에 기분이 조금 나아진 듯해 어서 말해 내가 제일 예쁘다고,2
사랑한다고 고 갤 들어 밝게 웃어 노랠 불러 춤을 추며 Please everybody look at me 손을 높이 들어 Please everybody look at me give me a kiss 한 번 더 I want to talk about her Linda Linda good girl yeah 아직은 조금만 더 Linda 지치지 마 yeahI want to talk about her Linda Linda good girl yeah 아직은 조금만 더 Linda 지치지 마 yeah 시간이 흐른 뒤 나 돌아보는 Memory 빽빽이 채워진 내 메모지에 외로이 꿈 그린 calligraphy T 날 아가 꽤 높이 Music Makes Me High 날 위로 하는 Melody 무심코 똑딱거리는 초침에 새겨진 Soul Flower Purple Heart 아름다운 LOV 잃 (E) 어 버린 표정 반쪽 미 소진 Emotion 린 다 G E M I N I We Keep GoingI want to talk about her Linda Linda good girl yeah 아직은 조금만 더 Linda 지치지 마 yeahI want to talk about her Linda Linda good girl yeah 아직은 조금만 더 Linda 지치지 마 yeahI want to talk about her Linda Linda good girl yeah 아직은 조금만 더 Linda 지치지 마 yeahI want to talk about her Linda Linda good girl yeah 아직은 조금만 더 Linda 지치지 마 yeah 모두 나를 봐 무대 위에 나 환하게 빛이나 근데 왜 난 꼭 어 딘가 또 허전할까 모두 나를 봐 무대 위에 나 환하게 빛이나 근데 왜 난 꼭 어 딘가 또 허전할까,2
눈을 감고 내가 하는 이야기를 잘 들어봐 나의 얘기가 끝나기 전에 너는 꿈을 꿀 거야 Little star tonight 밤새 내가 지켜 줄 거야 처음 너를 만났을 때 정말 눈이 부셨어,2
Little star tonight 밤새 내가 지켜 줄 거야 내 품에 안긴 채 곤히 잠든 널 보며 나는 잠시도 눈을 뗄 수 없어 이렇게 예쁜데 숨이 멎을 것 같아 내가 어떻게 잠들 수 있겠니,2
나의 사랑 나의 전부 하늘이 내린 천사 나의 두 눈을 나의 세상을 모두 훔쳐 버렸어,2
Little star tonight 밤새 내가 지켜 줄 거야 내 품에 안긴 채 곤히 잠든 널 보며 나는 잠시도 눈을 뗄 수 없어 이렇게 예쁜데 숨이 멎을 것 같아 내가 어떻게 잠들 수 있겠니,2
눈을 감고 내가 하는 이야기를 잘 들어봐 나의 얘기가 끝나기 전에 너는 꿈을 꿀 거야 Little star tonight 밤새 내가 지켜 줄 거야 내 사랑 tonight 밤새 내가 지켜 줄 거야 평생 내가 지켜 줄 거야,2
i'm livin in the dream 정말 아무도 몰랐을 거야 내 삶이 이렇게 될 진 since i was a teen 험하고 또 긴 길을 걸어왔지,2
you know what I mean if you don't know oh oh oh yeah baby now you know oh oh oh oh yea i had a dream and i did it again still I have a dream martin luther king 사람들 말하길 우리는 너무 작고 세상은 절대 만만치 않아 꿈을 이루기 엔 아마 언뜻 보기엔 맞는 말 같아 보이지만 바보 같은 소리로 들릴 뿐 나의 귀엔 정말로 불가능은 없었거든 나에 겐 뜬 소리처럼 들리겠지 누군가에 겐 yea 간만에 옛날 얘 길 해보자면 내 꿈은 오직 힙합 음악뿐이라 던 고등학생의 말을 듣는 사람은 단 한 명 그의 best friend 뿐이었다네,2
걘 여전히 랩 잘 하고 있어 돈도 좀 벌었지 언제나 매진이야 공연이 그래 꿈처럼 살고 있어 that's how i live i'm livin in the dream 정말 아무도 몰랐을 거야 내 삶이 이렇게 될 진 since i was a teen 험하고 또 긴 길을 걸어왔지,2
you know what I mean if you don't know oh oh oh yeah baby now you know oh oh oh 사실 내 꿈은 컸다 기 보다 오히려 소박한 편이었지 기억들을 돌이켜보면 좋은 차와 좋은 옷과 금 시계 이런 걸 원한 것은 아니었어 당시엔 그냥 랩하고 beat 만드는 것이 내 유일한 행복이었지 그저 멋지게 살고 싶다는 나의 꿈이 나를 어느새 이 곳에 데려왔어,2
가끔은 이 모든 게 꿈만 같지 정말로 이건 꿈이었으니까 선생들은 이렇게 말했었지 니가 그래서 인생이 재밌는 거지 huh illionaire records baby you know who we are 난 계속 rap 해 날 뽐내는 가사 그건 내 꿈의 증명과도 같아 여전히 난 꿈을 좇아 날마다 너도 너만의 것을 따라가 like The Quiett i'm livin in the dream 정말 아무도 몰랐을 거야 내 삶이 이렇게 될 진 since i was a teen 험하고 또 긴 길을 걸어왔지,2
막다른 골목과 길들 예상치 못한 일들 비틀거리다 지 나버린 쉼터가 막 일 줄지 칠 줄 모르던,2
내 꿈도 이젠 잠을 자네 맘을 닫기에 바 뻐 꿈을 위해 현실과 또 탑을 쌓네,2
깊은 곳이 곪아 갈 때도 끝없이 올라갈 때는 영원히 날줄만 알았지 그저 올라갈 때로 올라간 채로 내려올 날 만이 반겨 현실을 부정한 채 씁쓸히 보내는 날에 안녕 색안경 낀 세상의 하늘 밟는 것에 따라 내가 찔리던 부러질 테니 바늘 인생의 반의 반쯤 보낸 내 게 쓰는 letter 돌아갈 순 없기에 Guess gotta do it better 누 군 같이 떠난 사이인데 목적지가 달러 누 군 같이 있던 자린데 도착지가 달러 말려도 안 듣던 얘기 말로도 안 쳤던 얘기 지금 와서 보면 은 잘 들려 흘러오다 보니 이젠 선과 악이 twited 옳고 그름 따지는 게 틀린 건가,2
싶지 쉽지 않은 정답 풀이 풀려 다가 찝힌 부분 메꿔 놓으려 다 지침 shit 비친 게 다가 아닌데 또 다가 될 때 있어 진짜가 가짜 가짜가 진짜가 될 때 있어 Its a cold worldso had to moved to caliIm just cruising down the streetin my lambo fuck ur rally 너무 앞만 보다 뛰다 놓친 경치의 리인 줄 알았는데 정치 명치 전치 몇 달에 또 정지된 내 현실과의 괴리 I been in game for yearsbut I dont still get itSo im ready fowhatever twist & turnsHits and CurvesWinter summer Springs and fallsRisk and flow no gapno rest no cap 가끔 실패해도 좋게 기분은 높게 dont let no stresscome take over ur body 이젠 떠나기 싫어 그냥 지켜야 내 자리 dont let no stresscome take over ur bodyLets go downand look aroundI meet u at the lobby peace,2
봐 내가 봐도 안되는 일 투성이야 좀 봐 봐 늘 뭘 해도 가뭄 점점 줄어드네,2
잠은 느끼질 못해 감흥 I Got a Big Big Problem 내게도 열정이란 게 있었지 세상을 움켜쥐고 손 안에 쥐고 거친 도전의 목전 그 앞에서 돌을 씹었지 근데 안돼 뭘 해도 안 돼 나는 틀렸어 포기란 놈한테 이미 이끌렸어 불만이 없는 사람이 어딨겠어 누구나 각자의 삶이 제일 힘든 거 다 아는데 태어날 때부터 잘 된 사람들이 어딨겠어 더 노력해서 조금씩 거리를 좁혀 가자 너랑 나는 달러 난 뭘 해도 짤려 늘 당연하다는 듯 그들의 조롱을 받어 차가워 한 겨울의 맨몸이야 따가워 슬픈 마라톤 발에 못이 박힌 게 나 맞어 너는 나보다 영리해서 많은 걸 갖지 세상 살아가는 법을 아니깐 그만큼 받지 많이 막힌 고속도로 속도가 안 나 줘요,2
나는 지금이 종착이야 이미 졌어 내 차는 지금 고장이야 불만이 없는 사람이 어딨겠어 누구나 각자의 삶이 제일 힘든 거 다 아는데 태어날 때부터 잘 된 사람들이 어딨겠어 더 노력해서 조금씩 거리를 좁혀 가자 마음은 쉽게 닫히고 그늘이 없어서 늘 방황하네,2
구름은 있어도 비는 아직 오지 않아 그래 니 맘 내 맘이 다 똑같은 걸 하면 된다는 데 뭐가 그렇게 됩니까,2
아직도 세상을 몰라 당하고서도 몰라 실패도 반복하면 그냥 실패 약만 올라 남들 눈에 맞추면서 사는 것도 이젠 좀 지쳤고 속은 불에 타는데 아닌 척하는 것도 질려요 내가 왜 그래 내가 왜 내가 왜 이렇게 살아야 하는 건지 불만이 없는 사람이 어딨겠어 누구나 각자의 삶이 제일 힘든 거 다 아는데 태어날 때부터 잘 된 사람들이 어딨겠어 더 노력해서 조금씩 거리를 좁혀 가자 인생에 답은 없어 인생에 답은 없어 인생에 답은 없어 인생에 답은 없어 더 부서지고 다듬어 지면 언젠가는 웃게 된다,2
그래서 인생에 답은 없어 인생에 답은 없어,2
느끼는지 있잖아,2
어느덧 내가 스물 셋 20대 중반을 바라보네,2
이젠 길을 걸으면 사람들이 내가 누 군질 알아보네,2
연예인은 아니고 티비엔 안 나와도 내 이름이 여기저기 적힌 모습과 무대에 나와 노랠 부르면 많은 사람들이 내 가사를 따라 해 무대 위 날 향해 뻗은 많은 불빛들과 손들이 나란해 소중함을 잃어버리는 순간 눈 감았다 뜨면 다 내 곁을 떠나 사라질 거란 사실을 잘 알기에 이미 10 장의 시디를 냈어도 늘 곡 쓰는 이유 10 년째 항상 연습에 내 목을 쓰는 이유 오늘도 무대 위에서 내 손을 드는 이유 My fans my fams my homies too I see uLet's fly I will never let u downLet's smile I will never let u cryLet's fly I will never let u downLet's smile I will never let u cry 내가 힘들고 지칠 때 다시 일어나 뛸 수가 있게 곁에 있어 줘 foreverI need u in my life 지금 그대로 힘들고 지칠 때 다시 일어나 뛸 수가 있게 날 바라보고 있는 I need u in my life together 첨으로 내 랩과 내 tracks에 관심을 줬던,2
